timestamp,voltage_V,temperatura
2025-01-01T12:06:00,4.918,100.327
2025-01-01T12:06:05,5.015,103.125
2025-01-01T12:06:10,5.283,110.856
2025-01-01T12:06:15,2.839,40.356
2025-01-01T12:06:20,5.422,114.865
2025-01-01T12:06:25,5.508,117.346
2025-01-01T12:06:30,5.397,114.144
2025-01-01T12:06:35,5.474,116.365
2025-01-01T12:06:40,5.547,118.471
2025-01-01T12:06:45,5.508,117.346
2025-01-01T12:06:50,5.568,119.077
2025-01-01T12:06:55,8.145,193.413
2025-01-01T12:07:00,5.493,116.913
2025-01-01T12:07:05,5.475,116.394
2025-01-01T12:07:10,5.531,118.010
2025-01-01T12:07:15,5.430,115.096
2025-01-01T12:07:20,5.288,111.000
2025-01-01T12:07:25,5.335,112.356
2025-01-01T12:07:30,5.213,108.837
2025-01-01T12:07:35,5.001,102.721
2025-01-01T12:07:40,5.066,104.596
2025-01-01T12:07:45,4.909,100.067
2025-01-01T12:07:55,4.743,95.279
2025-01-01T12:08:00,9.038,219.173
2025-01-01T12:08:05,4.553,89.798
2025-01-01T12:08:10,4.502,88.327
2025-01-01T12:08:15,4.415,85.817
2025-01-01T12:08:20,4.357,84.144
2025-01-01T12:08:30,8.034,190.212
2025-01-01T12:08:35,8.369,199.875
2025-01-01T12:08:40,4.370,84.519
2025-01-01T12:08:45,4.475,87.548
2025-01-01T12:08:50,4.612,91.500
2025-01-01T12:08:55,4.547,89.625
2025-01-01T12:09:00,4.671,93.202
2025-01-01T12:09:05,4.653,92.683
2025-01-01T12:09:10,4.871,98.971
2025-01-01T12:09:15,4.917,100.298
2025-01-01T12:09:20,4.929,100.644
2025-01-01T12:09:25,5.079,104.971
2025-01-01T12:09:30,5.285,110.913
2025-01-01T12:09:35,5.308,111.577
2025-01-01T12:09:40,5.378,113.596
2025-01-01T12:09:45,3.190,50.481
2025-01-01T12:09:55,5.577,119.337
2025-01-01T12:10:00,5.524,117.808
2025-01-01T12:10:05,8.531,204.548
2025-01-01T12:10:10,5.548,118.500
2025-01-01T12:10:15,5.537,118.183
2025-01-01T12:10:25,5.625,120.721
2025-01-01T12:10:30,5.434,115.212
2025-01-01T12:10:35,5.401,114.260
2025-01-01T12:10:45,5.212,108.808
2025-01-01T12:10:50,5.211,108.779
2025-01-01T12:10:55,5.082,105.058
2025-01-01T12:11:00,5.047,104.048
2025-01-01T12:11:05,4.852,98.423
2025-01-01T12:11:10,4.740,95.192
2025-01-01T12:11:15,4.766,95.942
2025-01-01T12:11:20,4.602,91.212
2025-01-01T12:11:25,4.484,87.808
2025-01-01T12:11:35,4.560,90.000
2025-01-01T12:11:40,4.452,86.885
2025-01-01T12:11:45,4.433,86.337
2025-01-01T12:11:50,4.461,87.144
2025-01-01T12:11:55,4.326,83.250
2025-01-01T12:12:00,4.356,84.115
2025-01-01T12:12:05,4.554,89.827
2025-01-01T12:12:25,4.725,94.760
2025-01-01T12:12:30,8.884,214.731
2025-01-01T12:12:35,4.871,98.971
2025-01-01T12:12:40,5.026,103.442
2025-01-01T12:12:50,5.281,110.798
2025-01-01T12:12:55,5.229,109.298
2025-01-01T12:13:00,5.286,110.942
2025-01-01T12:13:05,5.519,117.663
2025-01-01T12:13:10,5.498,117.058
2025-01-01T12:13:15,5.570,119.135
2025-01-01T12:13:20,5.493,116.913
2025-01-01T12:13:25,5.538,118.212
2025-01-01T12:13:30,5.601,120.029
2025-01-01T12:13:35,5.685,122.452
2025-01-01T12:13:40,5.589,119.683
2025-01-01T12:13:45,5.580,119.423
2025-01-01T12:13:50,5.575,119.279
2025-01-01T12:13:55,5.375,113.510
2025-01-01T12:14:00,5.283,110.856
2025-01-01T12:14:10,5.100,105.577
2025-01-01T12:14:15,5.009,102.952
2025-01-01T12:14:30,4.786,96.519
2025-01-01T12:14:35,4.700,94.038
2025-01-01T12:14:40,4.718,94.558
2025-01-01T12:14:45,4.655,92.740
2025-01-01T12:15:00,4.400,85.385
2025-01-01T12:15:05,4.417,85.875
2025-01-01T12:15:15,4.469,87.375
2025-01-01T12:15:20,4.479,87.663
2025-01-01T12:15:25,4.521,88.875
2025-01-01T12:15:30,4.537,89.337
2025-01-01T12:15:35,4.560,90.000
2025-01-01T12:15:40,4.700,94.038
2025-01-01T12:15:50,4.910,100.096
2025-01-01T12:15:55,4.954,101.365
2025-01-01T12:16:00,5.000,102.692
2025-01-01T12:16:05,5.123,106.240
2025-01-01T12:16:10,5.136,106.615
2025-01-01T12:16:15,5.286,110.942
2025-01-01T12:16:20,5.431,115.125
2025-01-01T12:16:25,5.479,116.510
2025-01-01T12:16:30,5.446,115.558
2025-01-01T12:16:35,5.514,117.519
2025-01-01T12:16:40,5.610,120.288
2025-01-01T12:16:45,5.493,116.913
2025-01-01T12:16:55,5.686,122.481
