timestamp;value
2025-01-01T12:06:00;4,918 
2025-01-01T12:06:05; 5.015
2025-01-01T12:06:10;5,283 
2025-01-01T12:06:15; 2.839 
2025-01-01T12:06:20;5.422
2025-01-01T12:06:25;5,508 
2025-01-01T12:06:30.123;5,397 
2025-01-01T12:06:35; 5.474
2025-01-01T12:06:40;5.547
01/01/2025 12:06:45;5,508
2025-01-01T12:06:50;5,568 
2025-01-01T12:06:55.123;8,145 
2025-01-01T12:07:00.123;5,493
2025-01-01T12:07:05;5.475
2025-01-01T12:07:10; 5.531
01/01/2025 12:07:15;5,430 
2025-01-01T12:07:20;5.288
01/01/2025 12:07:25; 5,335
2025-01-01T12:07:30; 5,213
2025-01-01T12:07:35.123;5.001 
2025-01-01T12:07:40;5.066
2025-01-01T12:07:45; 4.909
2025-01-01T12:07:50;
2025-01-01T12:07:55; 4.743
2025-01-01T12:08:00; 9.038 
2025-01-01T12:08:05.123;4.553 
2025-01-01T12:08:10;4.502
2025-01-01T12:08:15.123; 4.415
2025-01-01T12:08:20;4.357
2025-01-01T12:08:25.123;
2025-01-01T12:08:30;8,034
2025-01-01T12:08:35; 8,369 
01/01/2025 12:08:40;4,370
2025-01-01T12:08:45;4,475 
2025-01-01T12:08:50; 4.612 
01/01/2025 12:08:55;4.547
01/01/2025 12:09:00;4.671
2025-01-01T12:09:05.123;4,653
2025-01-01T12:09:10; 4.871 
2025-01-01T12:09:15;4,917
2025-01-01T12:09:20; 4.929
2025-01-01T12:09:25; 5,079
2025-01-01T12:09:30;5.285 
2025-01-01T12:09:35.123; 5,308 
2025-01-01T12:09:40;5,378
01/01/2025 12:09:45;3.190
2025-01-01T12:09:50;
2025-01-01T12:09:55; 5.577 
2025-01-01T12:10:00;5.524
01/01/2025 12:10:05;8.531
2025-01-01T12:10:10;5,548
2025-01-01T12:10:15; 5.537 
2025-01-01T12:10:20;NULL
2025-01-01T12:10:25;5,625 
01/01/2025 12:10:30; 5,434
2025-01-01T12:10:35; 5,401
2025-01-01T12:10:40;error
2025-01-01T12:10:45;5.212 
2025-01-01T12:10:50; 5,211 
2025-01-01T12:10:55; 5.082
2025-01-01T12:11:00.123;5,047 
01/01/2025 12:11:05; 4.852
2025-01-01T12:11:10; 4,740
01/01/2025 12:11:15;4,766 
2025-01-01T12:11:20;4,602 
2025-01-01T12:11:25; 4.484
01/01/2025 12:11:30;error
01/01/2025 12:11:35; 4,560
2025-01-01T12:11:40.123; 4.452
01/01/2025 12:11:45;4,433 
01/01/2025 12:11:50;4.461
2025-01-01T12:11:55;4,326 
01/01/2025 12:12:00; 4.356
2025-01-01T12:12:05;4,554
2025-01-01T12:12:10;??
2025-01-01T12:12:15;
2025-01-01T12:12:20.123;??
2025-01-01T12:12:25.123; 4,725 
2025-01-01T12:12:30; 8.884 
