timestamp,value
01/01/2025 12:15:00, 4
2025-01-01T12:15:05, 5
2025-01-01T12:15:10,5
01/01/2025 12:15:15,
2025-01-01T12:15:20.123,2.767 
01/01/2025 12:15:25, 5.367
01/01/2025 12:15:30, 5.446 
01/01/2025 12:15:35, 5
2025-01-01T12:15:40.123,5.670 
01/01/2025 12:15:45, 5.546
2025-01-01T12:15:50,5.600
2025-01-01T12:15:55,5.642 
2025-01-01T12:16:00, 5
01/01/2025 12:16:05, 5.496
01/01/2025 12:16:10,5.535
01/01/2025 12:16:15, 5
2025-01-01T12:16:20,5.378 
2025-01-01T12:16:25, 5.179
2025-01-01T12:16:30,??
2025-01-01T12:16:35,5
2025-01-01T12:16:40, 5.078 
2025-01-01T12:16:45,8
01/01/2025 12:16:50,4.734
2025-01-01T12:16:55, 4
2025-01-01T12:17:00.123,error
2025-01-01T12:17:05, 4.544
2025-01-01T12:17:10,4
2025-01-01T12:17:15,4.438 
2025-01-01T12:17:20.123,4.337
2025-01-01T12:17:25,8.742
2025-01-01T12:17:30,4
2025-01-01T12:17:35.123, 4
2025-01-01T12:17:40, 4.476
2025-01-01T12:17:45, 4.526
01/01/2025 12:17:50,4.444 
2025-01-01T12:17:55,??
2025-01-01T12:18:00,??
2025-01-01T12:18:05, 4.716
01/01/2025 12:18:10,7
2025-01-01T12:18:15,4
2025-01-01T12:18:20,4.960 
2025-01-01T12:18:25,5
2025-01-01T12:18:30,
2025-01-01T12:18:35,5
2025-01-01T12:18:40,5.288 
2025-01-01T12:18:45.123,
2025-01-01T12:18:50.123,5
2025-01-01T12:18:55,
2025-01-01T12:19:00,
01/01/2025 12:19:05,5
2025-01-01T12:19:10.123,5.660
2025-01-01T12:19:15,5.689 
2025-01-01T12:19:20,none
01/01/2025 12:19:25,5
01/01/2025 12:19:30,8.629
01/01/2025 12:19:35,??
2025-01-01T12:19:40, 5.343 
2025-01-01T12:19:45,5.259 
2025-01-01T12:19:50,5
01/01/2025 12:19:55,??
2025-01-01T12:20:00.123, 2.996 
2025-01-01T12:20:05, 4.881 
2025-01-01T12:20:10, 4.814 
2025-01-01T12:20:15,4
2025-01-01T12:20:20,4.652 
2025-01-01T12:20:25,4
2025-01-01T12:20:30.123,4
2025-01-01T12:20:35,4.558 
01/01/2025 12:20:40, 4.454
2025-01-01T12:20:45,
01/01/2025 12:20:50,4.315
01/01/2025 12:20:55, 4
2025-01-01T12:21:00.123,4.409
2025-01-01T12:21:05.123,
2025-01-01T12:21:10, 4.461
2025-01-01T12:21:15, 4
2025-01-01T12:21:20, 4
2025-01-01T12:21:25, 2.986
2025-01-01T12:21:30, 4.892 
2025-01-01T12:21:35,4
2025-01-01T12:21:40,4.960
01/01/2025 12:21:45,5
2025-01-01T12:21:50,5
2025-01-01T12:21:55.123, 5
01/01/2025 12:22:00,??
01/01/2025 12:22:05, 2.954 
01/01/2025 12:22:10, 5.547
2025-01-01T12:22:15.123,5
2025-01-01T12:22:20, 5
2025-01-01T12:22:25,5
2025-01-01T12:22:30.123, 5
2025-01-01T12:22:35,5
2025-01-01T12:22:40.123,9
2025-01-01T12:22:45,5
2025-01-01T12:22:50, 5
01/01/2025 12:22:55, 5
01/01/2025 12:23:00, 5.395 
2025-01-01T12:23:05, 5
2025-01-01T12:23:10, 5.141
2025-01-01T12:23:15,5
2025-01-01T12:23:20.123,4
2025-01-01T12:23:25,4.973 
2025-01-01T12:23:30.123, 4
2025-01-01T12:23:35,4.725
2025-01-01T12:23:40.123, 4
2025-01-01T12:23:45,4
01/01/2025 12:23:50,
2025-01-01T12:23:55,4
2025-01-01T12:24:00.123,4.379
2025-01-01T12:24:05, 4.309 
2025-01-01T12:24:10, 4
2025-01-01T12:24:15, 4.502 
2025-01-01T12:24:20,4
2025-01-01T12:24:25.123, 4
2025-01-01T12:24:30.123,??
2025-01-01T12:24:35,4.577 
2025-01-01T12:24:40,4.615 
01/01/2025 12:24:45, 4.788 
2025-01-01T12:24:50,4.741 
2025-01-01T12:24:55,??
2025-01-01T12:25:00.123, 5
2025-01-01T12:25:05,5
2025-01-01T12:25:10,??
01/01/2025 12:25:15, 5.265 
